Total SVs,SVPs,Axonal Transport SVs,Recycled SVs,PS Loc: 0,PS Loc: 3,PS Loc: 6,PS Loc: 9,PS Loc: 12,PS Loc: 15,PS Loc: 18,PS Loc: 21,PS Loc: 24,PS Loc: 27,PS Loc: 30,PS Loc: 33,PS Loc: 36,PS Loc: 39,PS Loc: 42,PS Loc: 45,PS Loc: 48,PS Loc: 51,PS Loc: 54,PS Loc: 57,PS Loc: 60,PS Loc: 63,PS Loc: 66,PS Loc: 69,PS Loc: 72,PS Loc: 75,PS Loc: 78,PS Loc: 81,PS Loc: 84,PS Loc: 87,PS Loc: 90,PS Loc: 93,PS Loc: 96,PS Loc: 99,PS Loc: 102,PS Loc: 105,PS Loc: 108,PS Loc: 111,PS Loc: 114,PS Loc: 117,PS Loc: 120,PS Loc: 123,PS Loc: 126,PS Loc: 129,PS Loc: 132,PS Loc: 135,PS Loc: 138,PS Loc: 141,PS Loc: 144,PS Loc: 147,PS Loc: 150,PS Loc: 153,PS Loc: 156,PS Loc: 159,PS Loc: 162,PS Loc: 165,PS Loc: 168,PS Loc: 171,PS Loc: 174,PS Loc: 177,PS Loc: 180,PS Loc: 183,PS Loc: 186,PS Loc: 189,PS Loc: 192,PS Loc: 195,PS Loc: 198,PS Loc: 201,PS Loc: 204,PS Loc: 207,PS Loc: 210,PS Loc: 213,PS Loc: 216,PS Loc: 219,PS Loc: 222,PS Loc: 225,PS Loc: 228,PS Loc: 231,PS Loc: 234,PS Loc: 237,PS Loc: 240,PS Loc: 243,PS Loc: 246,PS Loc: 249,PS Loc: 252,PS Loc: 255,PS Loc: 258,PS Loc: 261,PS Loc: 264,PS Loc: 267,PS Loc: 270,PS Loc: 273,PS Loc: 276,PS Loc: 279,PS Loc: 282,PS Loc: 285,PS Loc: 288,PS Loc: 291,PS Loc: 294,PS Loc: 297,PS Loc: 300
5634,802,3589,1095,1,4,2,4,7,6,5,13,8,17,7,12,11,12,12,12,19,14,9,12,13,12,9,8,6,8,10,11,11,14,14,12,15,12,16,13,11,18,12,12,17,11,11,14,9,16,9,12,10,12,10,4,10,13,14,11,10,16,10,9,8,11,12,15,12,8,13,12,9,8,14,6,13,7,7,8,10,8,12,3,10,3,7,5,7,10,3,2,8,5,7,5,1,7,3,2,5,4,1,5,2
5643,801,3581,1098,3,6,7,8,7,10,5,12,10,10,11,8,12,11,17,12,11,15,18,12,11,13,8,12,13,8,12,6,7,9,9,18,15,19,6,16,11,14,6,8,10,8,7,14,12,14,13,10,15,16,15,8,8,12,9,13,12,13,13,10,15,7,14,9,10,13,11,9,17,13,10,9,7,8,3,14,7,9,9,5,5,7,9,7,11,5,6,6,4,8,4,8,3,3,5,5,5,3,2,1,0
5652,800,3578,1100,3,3,8,3,5,3,7,9,5,17,12,13,12,12,15,15,6,14,9,10,10,14,17,9,14,15,11,13,10,13,11,10,9,15,15,14,11,13,11,8,10,10,9,11,12,17,11,16,9,10,12,13,7,19,9,15,16,11,7,12,9,12,9,6,10,12,7,13,9,12,7,14,10,10,11,8,7,9,2,9,11,10,8,9,9,8,5,7,8,6,6,6,7,4,8,2,2,1,3,4,4
5658,802,3586,1105,3,3,5,4,8,5,15,10,5,10,8,11,12,11,10,6,17,16,11,16,15,10,12,9,9,7,12,9,13,8,17,10,6,6,8,15,14,10,9,20,16,13,10,15,19,14,12,10,10,16,11,10,7,11,13,11,14,9,13,7,12,12,9,10,13,16,14,11,4,10,8,13,6,7,13,6,13,12,6,5,6,7,7,8,7,8,7,6,7,8,7,7,5,3,8,4,5,2,3,3,3
5667,801,3589,1111,2,2,5,6,6,5,10,4,19,10,12,9,18,9,10,11,14,9,13,10,15,12,9,11,15,9,9,14,16,7,15,11,7,16,18,10,15,13,10,11,11,10,8,10,19,12,9,12,13,7,13,8,5,15,20,14,10,13,12,5,3,7,16,15,11,11,12,15,12,15,12,11,4,7,10,7,13,7,7,12,9,4,7,5,9,6,7,4,7,8,1,4,6,2,5,8,1,3,7,2,2
5672,804,3585,1114,2,4,8,6,5,7,10,9,10,10,13,9,12,16,13,12,8,13,9,14,12,11,11,11,8,14,9,6,9,8,14,15,19,11,9,15,9,8,11,13,9,12,12,10,20,12,9,17,19,16,5,13,16,9,13,9,12,14,12,17,9,12,5,13,13,14,10,17,10,10,14,9,9,7,8,6,9,8,10,5,4,10,8,7,4,11,7,6,8,3,7,3,4,7,1,2,5,4,1,1,3
5681,803,3592,1119,2,4,3,5,3,12,9,6,11,12,18,6,10,15,16,6,14,10,9,12,13,16,9,13,15,11,15,9,14,10,11,8,7,15,14,11,16,11,12,11,10,11,5,12,16,13,12,10,11,15,9,11,12,13,13,18,13,13,10,11,9,8,8,9,10,11,11,10,13,7,15,5,11,12,7,11,10,9,10,9,7,8,10,8,7,4,6,7,6,8,4,7,4,5,3,6,3,3,2,1,4
5692,800,3622,1123,1,3,7,6,5,15,9,13,12,7,5,11,12,9,6,14,5,17,22,15,14,11,9,13,3,10,8,9,9,16,12,10,7,7,14,7,11,8,17,15,15,13,14,15,8,16,10,14,14,11,11,5,7,8,6,19,10,14,14,17,12,11,12,13,8,16,18,7,9,4,9,9,11,8,9,15,11,7,9,6,4,3,8,8,5,5,11,3,6,4,5,10,4,3,3,7,1,2,0,3,3
5701,799,3599,1129,2,2,5,2,5,6,8,17,5,14,17,11,8,11,9,14,14,11,6,16,17,8,11,6,14,9,17,10,12,12,12,14,12,14,11,17,13,12,9,14,16,15,10,10,14,15,12,14,12,11,14,7,11,6,10,14,11,14,15,9,7,10,10,14,16,11,14,11,8,11,15,11,7,7,7,6,7,12,15,8,5,8,1,8,2,10,5,7,8,2,4,2,4,6,2,9,2,2,2,9,1
5706,802,3607,1134,1,6,6,6,10,13,7,11,9,8,12,10,14,11,14,7,14,17,11,11,12,13,12,12,10,9,17,17,7,5,14,13,17,9,9,12,8,8,9,5,9,8,9,11,15,14,12,17,11,9,8,10,17,13,9,14,9,17,13,11,14,5,18,9,9,8,16,17,9,9,15,11,8,8,8,10,10,7,4,6,9,9,7,6,8,6,14,5,5,7,4,4,6,1,5,7,4,0,1,1,3
5710,806,3575,1137,1,1,4,5,8,6,5,11,12,13,6,12,14,18,8,15,14,9,6,11,14,9,17,17,5,16,17,16,11,12,8,13,15,10,16,11,12,14,11,11,12,9,13,10,11,18,11,16,12,11,15,12,14,11,10,12,14,14,8,8,7,6,11,9,17,15,9,11,14,14,7,11,10,6,10,10,11,10,7,10,7,6,10,7,10,5,10,5,8,10,7,3,3,2,5,1,4,4,4,5,2
5717,807,3605,1142,2,2,5,2,12,8,9,16,8,9,7,5,17,16,14,5,17,14,16,13,11,12,16,9,4,4,19,10,9,13,13,14,11,9,7,10,14,16,10,18,9,13,16,8,13,12,15,12,17,9,11,9,6,15,10,10,17,8,12,14,12,13,11,9,14,13,7,11,8,14,6,8,7,8,12,8,12,13,6,5,5,10,4,6,5,15,6,11,5,6,4,6,8,4,2,3,1,4,2,2,2
5724,808,3587,1143,1,4,5,8,3,11,8,5,13,7,12,13,14,3,14,6,13,12,11,8,6,23,6,9,14,13,11,22,15,9,12,5,17,14,17,16,12,9,20,17,13,14,13,10,11,13,13,13,11,8,14,12,7,13,13,10,9,13,11,13,10,9,8,10,16,12,7,9,11,14,13,8,12,10,8,9,13,11,8,10,13,9,4,4,13,4,7,6,4,8,2,2,7,5,5,2,5,2,3,3,6
5732,808,3593,1147,1,2,2,9,12,6,10,9,7,9,16,11,6,15,10,13,9,15,20,12,13,8,12,11,9,9,15,14,8,6,11,12,11,9,11,11,13,14,9,12,10,12,13,14,12,15,20,13,10,14,13,16,10,13,13,5,18,11,11,21,12,17,12,13,18,16,7,8,10,10,11,10,13,10,15,7,5,5,8,6,8,9,6,2,6,8,12,10,4,4,5,5,0,3,3,5,2,4,1,5,1
5738,810,3575,1151,1,5,4,6,10,9,11,8,9,7,15,12,12,12,16,9,14,13,13,15,15,12,19,10,8,14,22,13,7,12,12,10,14,16,8,9,13,12,8,15,18,10,12,9,9,17,22,10,8,12,7,12,12,13,14,10,13,12,10,9,6,13,8,17,12,15,20,10,10,11,7,5,10,9,7,11,10,5,12,9,6,6,6,9,6,7,4,11,7,10,6,5,4,3,2,5,3,3,4,1,8
5747,809,3654,1155,4,4,3,7,1,12,10,6,15,12,6,14,13,11,12,18,8,19,14,13,10,13,7,12,12,7,7,14,13,12,11,6,13,11,9,9,11,11,16,3,12,21,8,11,11,14,11,10,12,9,8,7,11,14,11,13,5,14,11,10,12,12,18,10,10,18,11,8,12,7,6,4,11,12,9,12,12,7,5,3,4,8,14,3,10,9,8,3,9,6,3,3,6,5,4,0,4,3,1,1,3
5751,813,3632,1157,2,3,5,2,9,10,7,12,8,10,10,17,6,12,7,12,9,14,9,14,14,5,10,9,16,9,15,14,17,11,11,11,9,13,13,13,11,13,14,15,16,14,11,10,13,8,12,15,8,3,12,14,8,12,14,15,10,9,12,9,16,8,11,9,15,11,6,8,8,10,11,10,10,10,7,11,10,6,8,9,6,7,5,6,8,10,6,7,6,5,10,5,3,9,7,3,3,3,4,6,3
5759,813,3608,1162,2,0,6,7,8,8,10,8,10,11,11,12,12,13,9,10,17,9,12,16,8,8,17,10,15,9,8,11,12,13,15,17,6,12,11,10,7,12,19,13,11,12,18,11,18,7,12,18,18,14,12,11,20,8,11,19,8,11,11,8,16,10,16,13,13,11,15,11,5,11,10,9,6,13,13,9,7,11,8,2,8,11,1,8,5,4,11,6,7,7,6,2,0,2,2,1,6,6,2,0,3
5765,815,3579,1165,1,1,4,6,9,7,9,9,6,9,17,14,8,11,8,14,11,17,12,12,17,12,7,15,6,11,14,13,12,8,11,15,11,14,17,7,10,13,14,12,14,12,11,12,13,11,16,19,11,17,12,11,10,12,10,16,7,6,18,10,14,11,17,11,24,16,10,17,8,7,6,11,12,10,10,9,8,7,10,14,4,6,9,7,6,6,11,8,9,6,7,7,3,5,2,3,3,4,2,7,2
5769,819,3685,1169,0,1,8,2,7,6,5,13,12,13,14,7,10,11,11,10,17,8,14,14,14,7,12,11,9,13,16,3,12,13,10,10,11,12,9,6,9,11,14,13,13,10,13,11,13,15,9,14,15,11,8,7,16,15,9,13,9,9,15,7,8,14,15,10,11,10,15,9,6,8,5,9,7,7,10,12,5,2,11,7,6,8,9,6,6,12,5,9,4,6,4,4,6,1,4,3,1,2,5,2,1
5777,819,3595,1173,3,7,4,5,5,7,7,9,13,8,12,12,18,11,11,13,11,9,12,12,14,11,15,10,13,15,11,10,10,16,7,13,15,9,8,12,18,20,10,11,14,14,14,14,12,13,12,9,10,11,7,10,8,13,16,9,10,13,12,16,15,19,7,15,11,9,16,12,8,16,11,11,9,3,13,14,7,9,11,2,6,5,5,12,6,4,7,4,8,11,4,4,11,3,2,9,1,4,4,4,3
5791,813,3624,1178,0,2,4,11,11,8,9,11,9,6,16,6,15,12,8,10,13,18,15,10,10,9,9,8,15,14,8,11,13,13,14,12,14,10,13,14,15,13,10,10,17,13,11,15,11,10,13,15,11,16,9,14,13,20,13,8,17,9,8,13,9,15,7,18,11,11,11,7,15,6,5,8,14,8,5,16,10,9,8,6,7,5,8,2,5,8,7,9,5,7,9,8,3,3,1,5,3,5,3,2,0
5800,812,3557,1180,0,3,4,8,8,11,10,11,11,15,11,6,17,9,13,9,14,15,13,14,14,14,14,5,16,10,12,13,9,11,15,15,14,16,14,18,9,14,21,13,14,13,20,16,8,13,14,11,15,13,9,9,11,7,16,11,11,13,15,18,10,13,19,16,5,10,17,13,11,6,13,6,9,13,7,9,13,8,9,8,10,2,8,11,4,4,8,13,5,7,6,2,10,6,6,0,4,4,7,4,1
5806,814,3711,1180,0,5,1,3,4,9,12,11,15,11,5,10,7,13,7,17,10,13,12,14,12,9,13,14,12,16,13,9,8,13,7,12,14,14,14,7,6,11,9,13,15,9,15,12,7,9,9,13,7,9,8,10,7,14,13,13,9,15,7,9,15,12,15,9,5,14,16,13,6,7,9,9,12,9,7,4,13,5,9,11,8,8,8,7,6,5,12,4,4,3,4,2,4,4,1,4,7,4,1,1,3
5809,819,3651,1182,3,4,6,3,6,10,6,7,6,11,14,10,12,14,14,10,10,11,11,13,15,16,8,12,14,17,9,13,16,10,17,5,11,13,12,9,13,10,16,15,12,21,15,12,12,8,12,11,9,14,13,11,7,11,15,9,8,14,19,16,14,10,17,12,16,13,9,14,11,8,10,9,7,7,11,12,8,3,6,4,5,3,3,9,6,7,7,3,6,8,7,4,5,5,7,0,1,1,4,1,2
5813,823,3639,1186,1,1,4,4,10,7,11,14,11,13,7,13,8,15,16,10,16,13,8,12,9,9,10,10,15,13,11,12,9,16,12,14,16,15,6,11,10,13,14,11,14,13,21,9,9,16,21,11,13,14,15,4,17,14,9,15,10,8,14,9,16,9,13,6,16,14,10,8,8,11,7,11,4,10,14,6,8,6,5,11,10,9,2,4,7,7,8,8,10,9,5,5,5,0,4,2,3,4,3,1,3
5819,825,3597,1191,2,1,3,6,7,9,12,10,15,7,11,15,8,7,14,16,15,11,10,20,13,13,8,14,16,11,8,8,13,12,12,14,14,16,12,7,17,13,13,16,15,15,12,14,17,15,13,11,11,16,10,18,5,15,8,9,12,14,13,9,18,16,12,10,13,14,11,18,7,11,7,13,11,4,12,12,10,7,8,15,6,5,5,3,10,7,3,7,14,4,4,6,1,4,6,4,0,5,4,2,1
5831,821,3712,1196,1,0,3,3,6,13,7,14,11,6,10,5,15,16,15,7,11,13,9,10,9,9,13,14,12,13,11,11,12,8,12,14,10,9,16,10,10,9,11,17,13,14,8,11,7,12,7,15,15,7,11,10,12,11,15,13,12,10,14,8,7,14,12,9,10,9,13,7,13,11,9,12,6,7,7,11,8,7,11,7,5,5,3,8,6,14,2,7,5,7,7,4,4,4,5,5,5,2,2,1,2
5838,822,3629,1202,3,4,5,8,3,12,12,9,13,11,6,15,13,13,9,13,10,12,15,11,18,11,10,10,17,13,8,12,18,22,7,8,13,11,15,11,12,12,11,18,19,12,9,13,9,14,10,11,16,6,15,8,15,13,8,11,16,16,12,9,12,9,6,17,13,19,14,11,12,16,16,7,7,10,9,8,5,14,5,5,4,7,7,4,8,4,5,9,3,8,5,10,3,3,4,1,2,3,1,3,2
5844,824,3646,1204,0,2,6,7,7,11,13,15,14,8,12,9,15,9,9,18,11,8,9,11,12,7,14,7,15,8,17,9,10,9,11,16,19,6,13,13,14,12,13,9,13,17,9,18,15,18,12,17,14,21,8,15,5,11,16,11,15,10,11,14,9,16,9,16,6,13,9,11,9,6,10,4,10,9,8,8,9,9,7,10,10,6,6,3,8,11,6,2,8,10,5,2,5,5,3,4,4,1,3,3,3
5850,826,3676,1207,4,1,2,3,9,10,5,9,11,13,15,8,14,17,13,11,10,15,12,16,11,3,15,12,12,10,9,14,10,9,13,11,8,15,7,13,12,12,14,6,11,17,16,16,11,14,14,12,11,5,11,13,14,12,15,10,17,10,12,13,10,15,10,9,13,11,11,13,13,9,6,8,10,12,8,12,6,9,8,5,9,7,5,8,6,5,8,10,5,8,3,4,5,2,3,5,2,1,4,1,0
5855,829,3670,1209,2,4,1,7,7,7,10,11,17,7,6,15,10,14,13,8,12,5,10,6,8,10,12,15,8,10,15,15,10,7,11,11,16,11,11,12,8,11,15,17,14,11,13,17,11,7,15,10,18,13,8,8,15,17,10,17,13,18,8,11,18,9,13,9,13,13,16,16,5,15,5,6,10,10,9,7,5,7,13,6,8,3,5,4,13,9,12,7,4,5,4,6,3,8,2,4,6,3,3,2,1
5864,828,3618,1214,3,7,5,4,13,7,11,7,11,11,14,8,12,14,15,7,14,13,13,17,11,11,11,11,13,12,16,7,17,14,16,17,8,11,15,9,16,15,16,12,18,16,10,7,14,11,11,13,8,15,6,16,11,10,11,13,10,17,11,11,10,13,8,7,19,13,17,16,14,16,8,9,15,7,10,12,10,2,11,4,7,5,8,5,7,8,9,2,8,4,16,4,5,2,2,1,3,1,4,5,2
5868,832,3653,1216,0,2,7,5,8,12,10,9,16,17,14,9,13,11,12,9,12,16,11,12,11,9,8,12,8,9,8,20,9,7,13,20,18,11,10,15,19,14,9,15,10,10,18,11,15,9,18,14,11,15,12,7,14,10,10,15,11,10,14,11,15,14,11,6,17,6,7,9,6,11,6,10,7,12,13,7,11,13,13,5,7,6,5,8,2,6,6,5,6,8,7,6,1,5,4,5,3,5,3,5,2
5878,830,3688,1219,0,2,4,5,5,9,10,9,4,9,11,8,12,15,17,10,17,13,13,10,11,14,14,13,8,15,12,12,14,12,10,16,17,9,15,10,13,12,5,10,15,12,13,14,17,9,7,17,10,10,13,9,11,15,11,9,9,20,20,8,12,12,8,10,14,13,10,8,11,16,12,8,7,10,14,4,11,2,5,6,7,3,9,11,8,6,3,5,6,7,8,9,2,4,3,1,2,1,3,4,2
5883,833,3667,1221,1,3,4,5,9,13,10,14,5,14,7,10,11,15,10,13,8,16,12,9,16,12,17,10,11,13,14,12,16,8,10,11,14,17,14,6,11,11,12,12,8,16,18,18,16,5,8,16,11,15,14,11,8,10,16,10,14,5,14,19,11,10,10,19,9,13,16,14,15,5,9,6,7,5,7,9,5,11,7,14,5,5,6,10,9,5,6,9,8,5,2,4,6,7,4,3,5,4,1,1,0
5887,837,3645,1224,2,3,7,11,7,11,5,15,5,20,18,9,5,13,11,13,7,16,13,14,14,11,12,11,12,13,13,12,9,13,15,8,15,19,14,6,8,21,10,18,9,19,13,14,3,13,17,18,18,4,8,10,12,13,11,7,12,9,14,12,5,12,14,12,9,20,13,17,14,15,14,8,6,9,15,15,5,6,4,10,5,7,4,6,8,9,3,7,4,9,6,8,4,1,2,3,2,3,5,1,3
5894,838,3718,1225,1,3,9,7,6,12,12,5,12,13,15,9,9,12,9,11,15,16,12,13,6,6,8,10,10,9,13,10,9,13,5,12,10,9,9,15,16,7,13,9,11,12,13,14,6,16,13,12,12,11,15,13,9,16,18,9,9,11,6,13,12,9,9,14,7,18,10,9,11,6,12,8,7,12,14,13,10,8,10,10,8,11,7,3,8,2,6,8,5,7,5,2,3,4,3,3,5,3,6,1,3
5900,840,3715,1226,1,5,7,7,6,7,15,9,10,14,7,12,13,10,9,10,6,15,10,13,18,9,13,10,15,7,15,11,10,12,11,19,11,12,9,12,9,8,16,10,16,8,16,13,17,12,13,8,16,9,10,8,11,17,6,5,14,13,18,22,10,7,16,9,12,9,8,8,7,11,9,13,11,10,9,10,5,8,2,2,10,7,6,8,10,6,5,3,3,9,3,8,4,6,2,3,3,1,2,3,6
5910,838,3688,1226,1,4,4,4,8,10,14,10,12,9,10,11,17,14,12,11,16,13,11,17,6,7,13,14,11,13,12,16,16,8,10,13,13,10,18,9,10,12,12,13,11,15,14,16,12,10,10,12,19,14,9,16,13,11,10,17,9,11,16,10,14,14,7,10,14,15,18,12,6,10,6,7,7,8,12,7,9,3,15,5,8,6,10,7,6,7,4,3,1,4,8,4,7,4,0,5,4,0,4,3,3
5914,842,3636,1229,4,5,5,2,13,4,11,11,17,8,12,15,14,11,14,11,16,7,10,14,18,14,13,15,8,13,15,8,10,11,19,13,11,18,16,15,9,12,26,13,16,16,15,8,14,11,11,13,10,13,13,14,13,14,10,10,8,11,8,10,9,11,17,14,16,12,16,8,17,12,12,4,10,12,9,9,13,5,8,7,9,7,5,7,8,9,4,4,8,2,6,6,10,4,3,2,5,4,0,2,4
5922,842,3674,1231,3,2,4,7,10,8,8,16,7,13,7,13,13,10,10,15,14,10,17,14,19,5,6,10,12,18,16,12,12,12,8,12,7,13,14,15,10,9,13,7,13,11,10,11,15,15,12,17,17,14,14,15,11,12,11,12,13,11,10,8,9,11,14,10,14,12,17,12,6,8,10,13,9,9,15,10,15,11,11,9,9,7,8,4,3,9,2,5,11,7,8,5,5,3,4,4,3,4,1,3,4
5926,846,3734,1235,3,0,2,11,12,16,4,7,14,10,13,12,10,13,9,8,12,8,13,10,13,16,14,9,8,18,13,7,11,15,12,8,21,7,11,10,10,16,9,12,12,9,10,16,12,15,14,13,7,14,9,6,10,11,8,13,8,16,17,12,14,12,5,14,11,8,10,10,8,13,19,4,3,11,9,7,12,6,4,7,10,9,7,2,11,10,5,4,7,6,4,6,6,5,4,2,3,4,2,2,2
5936,844,3693,1240,5,2,3,8,9,10,8,11,15,12,11,13,15,12,12,12,12,14,13,8,14,10,17,7,7,10,14,12,11,8,9,11,13,10,12,18,15,10,10,12,14,17,11,10,14,13,9,13,8,20,11,9,19,14,15,14,14,12,10,17,8,13,15,7,12,14,20,13,11,7,7,9,11,10,8,12,5,12,6,9,5,14,5,8,9,1,1,7,5,4,5,4,1,6,4,1,5,4,4,0,2
5943,845,3702,1243,3,4,3,7,4,6,7,13,10,10,9,15,13,13,8,16,6,14,14,13,16,12,14,9,19,11,12,11,8,16,13,8,12,13,15,13,18,19,15,16,15,18,8,12,9,13,10,11,12,15,9,17,16,11,11,10,6,12,9,11,12,11,16,12,6,15,10,11,11,15,9,12,10,6,8,13,5,9,3,6,11,8,5,9,4,7,8,5,1,7,3,6,5,7,2,2,2,3,2,3,5
5948,848,3670,1247,2,3,4,4,6,7,11,5,13,17,27,9,11,13,18,15,8,13,12,25,10,6,13,9,12,16,16,13,16,6,16,7,7,12,17,9,15,14,7,19,19,7,6,11,16,13,17,11,12,15,16,16,13,13,11,17,14,13,6,8,14,11,16,13,8,14,15,13,8,8,11,8,10,13,8,8,11,12,9,7,11,4,2,6,4,1,7,4,3,17,4,3,3,5,9,6,2,2,2,2,0
5956,848,3737,1252,0,2,9,4,14,7,10,9,14,6,11,11,13,9,13,20,11,8,10,18,15,8,12,12,12,14,9,15,11,6,21,16,8,14,7,14,13,13,15,14,10,13,10,15,11,13,12,11,14,7,10,12,12,9,7,5,10,10,17,16,9,13,15,4,7,14,10,5,9,10,8,14,9,4,11,10,6,8,7,6,11,12,13,5,5,8,7,3,3,7,7,5,7,2,4,3,0,6,3,1,4
5959,853,3697,1255,0,3,5,8,7,8,14,12,11,14,7,10,12,13,4,15,8,12,17,13,9,14,11,9,10,10,8,16,13,16,5,7,14,7,9,15,14,5,14,16,17,12,8,20,9,18,16,9,11,14,9,11,10,22,14,7,17,16,16,10,9,15,10,15,14,12,13,17,12,10,6,7,12,14,6,5,13,6,14,6,13,6,12,4,2,5,5,4,6,6,10,4,5,1,4,5,5,6,2,4,1
5967,853,3701,1256,4,4,12,5,2,9,16,8,10,12,8,9,11,9,17,9,13,13,10,10,9,18,17,15,12,7,11,8,15,12,11,13,11,13,11,15,12,20,21,14,17,13,17,11,12,10,16,7,10,14,18,12,12,11,9,10,15,3,11,12,13,14,12,11,16,5,12,11,11,15,12,7,12,11,13,3,7,8,9,9,6,4,9,11,9,6,4,7,2,1,3,7,7,5,5,2,1,2,3,4,5
5977,851,3686,1260,3,6,7,4,7,11,13,16,9,20,15,11,9,15,14,5,19,11,15,10,19,11,9,11,18,12,9,11,11,15,11,14,5,13,14,18,13,11,14,15,5,8,12,9,16,12,10,14,16,12,21,12,12,15,13,11,15,11,12,12,8,16,14,13,18,7,15,11,14,9,9,14,12,8,11,10,8,7,10,8,4,6,3,2,6,4,6,8,5,3,10,4,4,4,2,6,3,2,2,2,1
5984,852,3768,1264,1,5,5,8,2,8,11,12,7,9,8,11,8,11,14,9,10,10,15,11,8,9,13,11,13,10,13,3,12,16,13,8,18,10,15,7,18,15,14,11,10,8,13,16,18,16,11,13,10,10,7,14,14,8,10,5,10,16,13,14,15,8,11,10,11,8,7,12,6,7,16,10,7,6,11,12,4,16,7,6,10,7,8,10,9,8,5,2,9,2,6,9,2,7,1,3,3,0,3,4,6
5989,855,3698,1268,3,5,8,7,4,14,11,12,10,11,11,12,15,13,15,10,11,12,17,14,11,12,14,9,13,8,11,7,13,11,13,8,13,5,12,14,8,16,16,12,16,12,12,10,16,16,11,7,13,14,14,12,17,11,15,16,6,15,9,11,14,12,16,12,16,12,11,18,14,7,11,11,9,10,10,10,3,11,10,8,7,10,6,10,4,1,4,9,2,4,7,8,2,4,2,5,5,6,5,1,2
5992,860,3712,1268,2,7,7,6,7,8,8,11,11,10,12,6,14,16,9,18,10,12,9,9,15,12,22,18,8,14,8,9,5,12,10,18,11,4,10,16,14,17,16,15,17,14,14,14,12,14,6,9,17,12,8,23,13,10,11,14,5,12,12,15,10,12,10,12,15,10,7,10,11,7,13,10,11,12,10,11,6,8,10,7,4,8,9,8,10,7,5,8,7,1,3,6,8,4,5,3,5,2,1,3,5
6001,859,3691,1272,4,4,4,5,14,10,15,13,17,12,22,8,11,13,11,16,15,14,11,18,12,11,12,6,17,16,7,8,18,13,7,9,17,5,13,14,14,16,19,11,6,12,11,14,8,12,13,10,13,15,10,20,10,12,16,13,10,12,10,10,15,10,12,12,14,22,13,8,14,15,9,14,8,9,7,6,9,12,7,13,5,1,5,7,7,8,3,5,6,8,4,4,8,3,2,4,3,4,0,2,1
6010,858,3755,1279,1,2,7,7,8,8,11,7,10,7,8,8,9,12,14,10,12,12,9,7,12,16,8,21,7,14,5,14,7,10,21,11,5,14,10,9,14,17,9,9,12,6,20,17,10,12,14,14,9,13,10,5,16,12,4,19,17,13,15,21,9,15,7,13,9,10,10,9,11,13,12,14,8,14,9,3,10,5,14,7,6,11,8,6,9,6,4,7,3,8,8,2,9,4,4,2,2,3,0,6,5
6018,858,3683,1282,5,4,5,9,14,6,11,11,11,14,13,7,10,20,16,12,12,14,21,16,12,9,12,16,11,19,10,13,7,16,13,10,11,13,8,12,17,12,11,12,11,21,16,13,14,12,11,13,13,9,13,17,8,14,7,8,14,9,10,14,12,18,12,17,14,10,15,9,11,19,13,8,9,8,5,6,11,11,11,9,10,7,10,2,5,7,4,5,6,5,9,4,8,1,4,3,5,3,3,2,0
6023,861,3703,1284,4,6,3,7,13,7,8,9,13,17,15,12,11,8,15,7,17,12,8,11,10,18,12,16,15,5,15,9,17,11,14,10,18,10,12,11,19,13,9,21,15,17,16,12,8,8,19,14,9,11,14,8,12,9,12,12,15,10,13,9,17,13,7,10,13,10,9,7,10,14,8,14,16,13,10,8,7,9,9,8,8,8,7,13,3,7,9,7,4,6,1,8,5,7,3,7,2,1,3,1,3
6028,864,3729,1289,4,1,6,10,10,14,10,14,11,14,15,11,11,15,16,13,15,7,7,20,14,12,15,14,6,8,16,19,10,18,16,15,8,13,13,12,12,22,12,9,14,6,11,11,15,13,12,6,12,13,16,9,10,7,14,15,9,12,8,9,13,7,8,18,13,10,11,12,7,8,17,9,12,6,10,8,7,11,10,8,7,3,6,5,5,8,7,3,6,5,9,6,2,9,1,0,4,3,0,4,2
6034,866,3750,1294,3,6,7,8,9,9,7,10,6,4,17,15,12,11,10,19,10,7,13,11,16,11,14,7,15,6,13,10,12,10,8,14,15,17,10,6,11,16,12,14,10,16,15,17,12,12,15,12,13,11,14,14,9,10,12,13,15,11,16,12,14,7,14,8,11,8,14,8,16,7,15,6,19,5,4,10,7,8,4,9,9,6,9,7,3,7,12,3,6,6,4,4,2,7,6,3,1,1,1,5,4
6034,874,3704,1295,3,6,6,4,6,11,6,11,17,9,11,16,20,15,10,16,11,14,13,14,10,10,9,14,19,12,9,9,18,12,19,11,12,6,8,12,14,10,16,9,14,11,7,14,13,10,16,16,12,16,15,9,12,13,12,10,15,16,10,10,14,7,21,7,15,10,14,17,10,11,10,8,9,8,12,6,12,11,9,6,8,10,2,4,3,5,8,6,3,10,5,11,5,5,4,4,3,4,4,2,3
6040,876,3733,1298,6,3,9,9,5,9,8,12,13,9,9,11,15,17,9,13,12,10,15,7,7,12,17,10,10,14,12,11,10,12,9,7,9,14,5,15,14,14,10,14,19,19,10,15,18,9,11,20,13,8,9,6,12,12,10,19,7,14,6,13,12,8,10,17,12,19,7,15,6,7,12,16,20,13,6,9,15,8,5,5,8,12,7,7,8,6,7,7,6,1,6,3,5,6,8,2,1,3,2,2,3
