Total SVs,SVPs,Axonal Transport SVs,Recycled SVs,PS Loc: 0,PS Loc: 3,PS Loc: 6,PS Loc: 9,PS Loc: 12,PS Loc: 15,PS Loc: 18,PS Loc: 21,PS Loc: 24,PS Loc: 27,PS Loc: 30,PS Loc: 33,PS Loc: 36,PS Loc: 39,PS Loc: 42,PS Loc: 45,PS Loc: 48,PS Loc: 51,PS Loc: 54,PS Loc: 57,PS Loc: 60,PS Loc: 63,PS Loc: 66,PS Loc: 69,PS Loc: 72,PS Loc: 75,PS Loc: 78,PS Loc: 81,PS Loc: 84,PS Loc: 87,PS Loc: 90,PS Loc: 93,PS Loc: 96,PS Loc: 99,PS Loc: 102,PS Loc: 105,PS Loc: 108,PS Loc: 111,PS Loc: 114,PS Loc: 117,PS Loc: 120,PS Loc: 123,PS Loc: 126,PS Loc: 129,PS Loc: 132,PS Loc: 135,PS Loc: 138,PS Loc: 141,PS Loc: 144,PS Loc: 147,PS Loc: 150,PS Loc: 153,PS Loc: 156,PS Loc: 159,PS Loc: 162,PS Loc: 165,PS Loc: 168,PS Loc: 171,PS Loc: 174,PS Loc: 177,PS Loc: 180,PS Loc: 183,PS Loc: 186,PS Loc: 189,PS Loc: 192,PS Loc: 195,PS Loc: 198,PS Loc: 201,PS Loc: 204,PS Loc: 207,PS Loc: 210,PS Loc: 213,PS Loc: 216,PS Loc: 219,PS Loc: 222,PS Loc: 225,PS Loc: 228,PS Loc: 231,PS Loc: 234,PS Loc: 237,PS Loc: 240,PS Loc: 243,PS Loc: 246,PS Loc: 249,PS Loc: 252,PS Loc: 255,PS Loc: 258,PS Loc: 261,PS Loc: 264,PS Loc: 267,PS Loc: 270,PS Loc: 273,PS Loc: 276,PS Loc: 279,PS Loc: 282,PS Loc: 285,PS Loc: 288,PS Loc: 291,PS Loc: 294,PS Loc: 297,PS Loc: 300
58274,8754,4785,50275,13,14,23,29,37,40,33,48,48,46,55,61,43,54,47,55,54,45,51,56,50,49,57,50,56,60,57,56,39,43,51,61,50,53,34,43,51,43,28,36,39,45,31,39,39,40,37,27,43,26,29,41,42,35,38,29,33,38,23,29,16,14,36,31,24,15,32,29,26,25,30,22,21,18,14,31,17,27,25,19,24,10,16,17,7,17,10,12,7,11,12,8,13,16,4,9,6,5,5,4,7
58280,8756,4782,50281,15,19,27,31,40,40,34,43,56,45,51,53,44,52,47,51,53,49,43,54,51,63,50,47,48,59,55,60,45,49,45,47,45,54,42,32,36,49,42,47,49,51,38,37,32,35,28,27,47,34,34,34,42,34,42,22,42,38,25,20,10,24,45,33,23,17,32,27,31,23,31,20,21,20,18,26,23,25,22,13,17,11,22,18,12,11,11,12,6,8,9,9,11,8,8,13,3,6,6,3,5
58286,8758,4823,50290,13,14,28,32,36,38,39,46,45,47,41,48,47,54,52,58,56,56,57,53,49,49,41,55,46,52,45,55,49,38,51,45,55,51,47,35,37,46,42,35,50,48,46,44,38,30,33,44,39,32,33,35,36,35,37,24,31,29,30,22,15,23,37,33,28,22,33,21,23,17,24,18,23,19,13,24,22,23,24,21,16,16,21,16,11,11,9,7,7,12,12,7,12,10,11,9,2,4,7,4,7
58297,8755,4785,50299,14,16,31,35,32,46,40,56,47,52,41,55,49,48,57,57,55,54,65,53,49,49,42,51,44,48,43,45,53,43,62,45,57,45,48,42,38,47,37,28,47,53,40,34,32,37,39,43,43,33,30,37,36,36,33,27,39,22,29,25,18,28,36,27,28,28,26,24,18,18,25,20,20,21,16,24,19,18,17,18,18,14,18,19,11,15,9,4,12,17,9,7,9,13,12,9,3,9,10,5,7
58306,8754,4809,50305,14,14,33,34,32,42,39,47,42,45,48,47,64,42,56,47,56,62,69,47,46,49,37,57,52,63,50,41,49,47,51,35,50,50,48,55,38,52,40,33,40,38,38,36,32,38,46,46,41,23,29,35,36,33,29,23,35,29,34,33,17,30,31,23,29,29,20,19,20,21,21,21,19,22,22,19,22,17,20,21,22,19,13,16,17,10,13,4,13,21,8,6,11,6,13,7,3,9,10,4,7
58315,8753,4850,50311,16,16,29,32,30,48,39,49,52,55,49,44,60,43,57,49,56,54,60,44,47,55,59,45,54,48,58,48,59,54,56,33,53,44,49,56,35,41,36,28,42,28,43,38,35,30,36,34,42,28,24,38,33,39,32,31,31,24,23,21,25,28,33,30,21,25,22,27,16,22,26,26,16,24,12,19,23,13,19,14,19,14,12,19,13,6,15,5,13,19,9,3,8,5,13,8,6,10,10,6,8
58322,8754,4818,50319,14,18,28,34,26,42,37,51,51,56,45,50,62,52,56,50,59,51,60,43,45,44,65,41,55,48,71,43,48,53,54,37,46,55,42,57,36,36,41,38,38,33,46,43,39,34,34,37,48,25,29,43,34,35,34,24,30,31,27,23,29,32,32,25,22,24,22,30,23,18,24,21,14,27,13,17,25,17,21,12,15,17,13,13,10,10,11,8,11,14,6,8,9,8,12,8,10,7,8,8,4
58327,8757,4852,50324,14,19,23,27,38,36,48,46,37,52,48,53,55,49,52,48,55,56,62,49,45,46,61,40,53,47,62,49,44,55,53,49,43,54,43,50,40,30,42,30,41,32,43,38,45,38,28,28,44,22,38,39,37,42,30,33,22,28,22,27,26,22,32,35,26,27,24,29,24,26,13,21,17,17,16,15,25,16,20,13,9,18,16,10,11,9,12,11,10,13,10,12,14,9,15,11,12,8,6,8,3
58335,8757,4801,50338,11,21,27,34,33,33,44,48,44,43,52,50,48,56,52,45,55,57,56,54,41,47,63,39,55,51,54,47,43,49,43,43,55,57,43,41,32,41,41,34,55,37,36,35,45,33,36,39,36,21,38,40,36,34,32,34,25,38,25,28,19,23,31,27,34,28,19,23,23,24,10,32,18,25,22,17,32,19,19,17,18,15,17,9,16,15,13,15,10,16,15,15,11,14,11,11,13,7,1,5,2
58346,8754,4811,50347,12,24,30,36,30,32,45,50,39,38,58,54,41,54,54,43,47,59,47,50,48,50,69,49,52,49,55,53,37,48,47,39,55,56,37,36,38,39,41,34,47,37,36,36,34,34,30,40,35,25,41,36,32,32,31,32,31,37,23,23,30,24,31,28,46,30,20,18,26,31,18,29,24,20,22,21,26,23,18,18,19,10,18,11,18,16,9,15,10,12,16,15,9,10,12,6,11,8,4,7,2
58354,8754,4821,50351,20,15,27,34,35,22,47,47,46,43,62,50,45,55,48,48,53,50,43,47,43,52,69,57,42,52,60,64,38,56,50,48,50,50,36,36,38,35,41,45,49,53,40,38,35,37,30,37,42,28,40,32,32,33,36,25,31,38,30,31,33,16,31,28,28,23,26,21,22,35,16,22,21,15,19,20,21,18,14,19,20,11,21,15,16,9,15,15,11,5,11,13,9,8,7,8,11,6,4,1,2
58358,8758,4786,50354,20,19,32,43,35,30,48,41,48,53,61,40,48,57,57,52,53,53,52,54,55,54,58,56,42,52,51,61,43,53,52,36,45,54,42,34,34,42,39,46,43,42,41,43,34,35,29,25,32,41,47,32,27,36,41,27,37,26,25,41,28,22,37,26,28,25,29,21,24,24,18,27,19,19,19,21,20,12,13,20,18,5,19,14,16,10,13,16,12,6,13,10,9,9,9,9,11,7,6,1,4
58366,8758,4711,50362,24,21,28,42,40,35,49,46,54,49,52,49,55,55,61,57,45,51,55,48,49,50,50,46,49,47,68,53,47,52,51,39,66,50,42,32,41,42,38,54,42,49,39,44,37,43,44,33,34,48,41,34,33,34,36,30,35,23,29,35,28,22,30,20,20,26,34,19,17,23,15,27,25,15,18,25,20,24,14,16,18,10,13,11,18,11,18,18,10,5,11,9,12,10,9,10,16,6,7,4,4
58373,8759,4777,50368,23,18,32,33,49,34,47,46,52,58,49,47,49,59,58,53,48,54,62,60,50,44,49,45,58,41,60,55,42,54,49,39,68,56,45,33,34,41,45,52,33,49,33,39,27,36,32,38,29,42,34,29,27,32,35,29,32,26,26,27,31,18,29,28,26,33,26,14,19,24,15,29,23,19,16,27,24,20,15,20,15,15,13,10,18,9,13,14,11,8,14,12,8,11,9,10,12,5,11,2,6
58379,8761,4809,50378,17,15,27,25,38,38,49,39,43,59,44,48,61,52,55,49,54,48,57,45,44,49,50,44,61,44,61,58,47,50,47,49,78,50,47,29,37,36,53,52,37,53,40,33,30,43,32,33,35,48,35,26,37,30,29,28,35,28,30,23,24,20,23,36,29,28,21,15,27,26,16,31,19,20,14,17,24,19,18,14,14,16,15,11,12,9,12,13,9,14,11,15,8,9,12,7,10,3,9,3,5
58388,8760,4886,50385,12,16,27,25,34,39,48,48,46,59,47,51,50,44,50,50,55,54,49,37,50,52,51,41,49,44,60,49,48,45,45,48,70,43,37,45,30,39,54,48,35,48,36,39,34,34,28,30,28,44,41,28,31,26,28,37,33,25,26,23,30,27,26,30,28,28,23,19,26,26,19,29,17,16,15,15,20,15,24,19,11,21,14,13,12,13,15,12,10,12,8,13,7,13,11,5,8,6,8,4,6
58401,8755,4827,50391,13,22,26,26,40,40,43,50,46,66,34,43,54,51,47,47,46,62,45,40,51,57,58,44,53,45,60,52,49,46,49,53,66,46,38,47,42,32,56,36,39,42,42,42,31,28,37,38,28,45,38,33,36,24,29,39,24,31,24,27,33,27,24,24,25,28,27,25,21,23,22,29,25,18,17,14,18,18,26,18,7,21,16,14,5,13,19,16,12,16,6,12,6,8,13,8,10,5,7,5,4
58409,8755,4830,50396,12,25,30,32,37,38,40,43,51,52,45,45,48,38,42,47,45,59,49,48,64,51,49,56,48,50,54,44,53,47,48,57,56,52,47,40,36,33,55,43,43,41,47,36,33,33,29,31,30,41,38,25,42,29,34,33,26,35,30,19,35,28,14,26,31,27,25,34,15,23,19,29,29,16,18,17,20,22,26,20,10,21,20,15,6,16,16,16,8,18,6,9,8,11,15,8,10,3,7,1,1
58413,8759,4817,50403,11,28,32,31,47,34,42,40,51,42,38,45,37,56,49,44,47,68,54,47,58,48,57,69,47,63,48,42,38,47,48,53,60,48,37,42,32,32,60,48,41,37,39,32,33,25,34,32,35,38,37,27,36,44,27,29,38,30,28,21,32,29,21,31,28,21,24,27,22,25,24,27,26,17,16,19,16,20,27,23,12,17,17,15,5,19,13,14,14,17,14,13,7,6,14,10,12,3,7,4,2
58417,8763,4914,50418,9,24,35,28,35,36,48,36,45,40,42,41,43,55,55,61,52,55,50,54,54,48,57,61,44,51,39,46,43,45,39,52,54,47,31,37,31,42,57,46,33,37,44,25,31,31,31,30,29,37,31,24,39,47,28,26,33,26,26,27,34,23,25,25,27,23,20,25,20,22,22,22,27,21,19,19,13,30,21,20,13,14,17,20,10,19,11,10,13,11,11,10,12,6,8,11,10,4,8,4,2
58424,8764,4800,50424,9,24,32,32,33,35,50,37,65,42,42,42,62,47,49,65,40,50,58,56,58,41,51,56,40,55,47,49,41,50,44,55,56,48,35,47,25,50,47,49,35,31,49,29,31,35,37,42,45,28,33,25,41,31,34,35,28,30,30,29,34,29,25,24,31,27,25,33,21,17,23,20,25,22,19,19,14,34,17,19,14,13,20,21,10,10,6,16,17,13,9,8,10,5,10,11,8,9,9,7,4
58430,8766,4777,50431,8,17,30,21,39,31,52,43,57,39,41,46,53,54,42,63,47,54,64,64,57,35,57,51,51,60,45,62,41,53,53,54,54,44,38,39,29,43,47,44,37,52,46,36,31,30,45,36,37,26,31,36,38,31,39,36,31,32,31,36,38,22,22,21,25,30,27,26,20,14,23,15,23,23,21,18,12,27,16,21,12,13,19,19,13,17,11,15,16,14,13,13,9,8,9,7,7,10,6,4,4
58440,8764,4712,50435,8,19,24,28,44,41,47,47,51,41,60,46,57,53,46,62,51,45,59,61,41,35,54,49,58,61,46,63,41,51,62,46,60,46,48,40,27,46,48,56,37,50,37,41,32,30,45,43,41,32,30,39,41,34,42,25,28,27,32,31,29,27,31,25,22,31,27,28,30,22,20,14,26,24,21,19,15,24,15,15,13,15,19,14,11,20,13,13,16,16,17,13,6,8,9,11,5,5,5,7,7
58445,8767,4711,50446,9,19,25,31,39,29,52,46,48,43,51,54,54,44,59,63,50,46,50,50,38,33,54,58,61,48,39,58,51,54,59,50,65,53,50,40,24,50,48,50,42,47,37,44,28,26,34,37,44,29,35,34,45,38,39,24,33,26,34,36,29,33,32,24,23,29,23,19,29,20,26,10,30,29,19,19,23,22,15,20,17,12,21,14,14,18,13,17,13,18,21,14,6,9,10,12,4,4,7,7,6
58447,8773,4693,50450,12,21,18,36,31,34,53,45,50,46,58,61,45,56,63,60,46,46,56,58,42,35,51,58,54,48,45,42,65,55,60,55,63,54,52,35,36,42,50,45,37,50,38,58,28,27,35,35,46,40,31,33,39,31,39,34,24,29,35,23,32,29,36,21,26,28,30,26,19,18,24,15,23,19,21,16,36,21,15,19,16,14,18,11,17,16,9,15,12,14,17,14,2,9,10,14,6,5,5,5,7
58460,8768,4706,50461,13,21,24,31,26,44,54,52,52,41,53,42,48,59,68,59,42,51,63,58,46,43,52,52,53,47,51,40,66,47,58,54,65,49,55,33,41,39,40,44,31,52,50,52,30,27,35,30,45,41,24,31,32,31,42,29,26,32,38,32,29,33,26,20,25,23,22,30,22,26,18,19,19,17,22,17,33,22,20,18,16,17,18,17,17,16,14,13,10,14,13,14,6,10,10,7,8,7,6,7,6
58469,8767,4762,50466,14,26,27,36,30,41,51,45,47,49,48,50,51,50,61,69,43,57,49,55,48,48,62,58,58,49,61,42,59,43,54,48,56,52,52,36,37,43,41,44,37,46,46,46,22,26,33,42,38,30,28,34,34,30,35,30,32,29,29,29,31,29,31,26,19,26,17,27,21,26,20,15,16,21,20,24,25,24,12,8,11,11,16,17,16,13,13,16,13,12,18,12,7,7,11,8,6,5,8,6,11
58477,8767,4845,50473,11,23,27,36,33,35,41,47,45,49,53,51,50,43,57,67,43,56,45,56,38,48,61,48,59,48,63,38,70,40,47,46,39,52,52,38,38,37,45,36,39,38,41,43,30,25,41,34,33,31,31,33,33,30,38,34,38,32,27,25,40,28,29,28,15,21,16,27,18,30,19,17,16,26,21,19,24,29,14,4,10,13,14,13,13,12,15,16,15,10,17,10,7,7,18,9,5,6,5,8,8
58482,8770,4853,50480,13,19,29,35,33,37,49,49,43,48,52,45,50,50,42,58,50,53,48,50,44,51,52,48,56,42,54,47,68,43,49,47,42,48,51,39,43,40,44,36,32,41,40,38,34,32,38,35,32,38,32,34,33,31,34,28,33,29,28,27,27,28,30,33,14,24,23,32,23,31,15,25,16,29,17,20,18,23,14,12,14,11,11,15,13,11,20,10,12,14,14,10,12,7,14,7,8,4,3,8,11
58491,8769,4786,50489,8,17,26,35,31,42,53,54,54,43,45,42,41,52,48,51,48,48,49,60,53,43,48,44,52,44,46,45,60,46,56,52,54,51,55,38,40,45,43,43,42,53,41,37,38,37,29,33,28,35,37,36,36,28,33,32,36,32,29,34,30,31,21,38,13,29,27,29,32,32,16,22,10,31,14,26,16,24,13,19,18,13,18,14,13,11,21,12,14,9,9,10,12,5,10,8,9,6,5,6,9
58500,8768,4701,50498,14,22,30,37,36,34,51,53,54,47,42,31,45,63,47,47,49,52,55,58,52,48,50,49,62,55,53,42,63,56,58,52,55,51,48,42,48,47,39,44,38,49,48,40,40,31,33,38,40,30,34,40,36,21,39,33,27,30,24,34,33,32,21,27,15,29,37,33,25,19,19,22,17,32,19,20,20,24,21,19,21,10,22,14,12,13,20,14,12,11,6,6,10,2,9,11,9,8,3,8,10
58506,8770,4745,50509,15,18,26,28,39,43,52,48,51,43,49,35,44,66,45,57,63,44,53,57,42,43,50,53,59,58,51,51,62,61,52,45,52,51,52,41,43,39,39,44,36,49,55,41,33,38,28,34,38,29,32,45,37,25,40,32,34,31,24,27,25,28,27,25,26,19,38,27,17,15,18,21,17,31,16,25,23,20,20,14,20,10,19,12,16,12,20,8,12,16,8,4,11,5,12,8,8,6,5,8,8
58512,8772,4764,50514,17,17,29,26,36,39,47,40,47,44,48,42,38,55,46,56,64,44,51,60,46,43,47,58,61,63,39,63,60,59,55,40,50,53,51,37,37,41,58,44,36,49,50,39,40,36,33,30,45,29,30,36,26,28,36,32,33,33,22,29,30,31,24,30,25,20,29,23,23,16,19,25,25,25,14,19,22,24,21,15,19,11,23,12,10,13,19,8,13,12,10,7,10,10,10,12,9,5,1,8,9
58524,8768,4786,50524,8,14,24,24,46,41,40,55,47,54,47,52,46,57,47,50,66,50,53,52,53,40,42,62,50,55,38,48,52,65,49,41,52,49,55,41,33,39,46,45,42,50,52,39,39,34,39,28,38,25,33,38,29,20,32,35,27,39,23,29,33,33,30,24,24,20,31,26,23,19,22,22,27,17,22,18,22,20,17,15,18,13,23,13,11,12,14,9,7,15,15,9,11,17,6,9,8,6,1,5,8
58530,8770,4796,50534,10,18,28,28,42,41,32,53,56,47,47,48,45,59,58,54,60,55,45,53,51,40,47,54,50,53,54,56,45,53,49,49,51,47,43,42,27,48,34,43,36,49,47,32,34,33,39,27,49,38,31,40,25,29,32,30,39,44,25,29,26,25,36,28,30,19,33,26,22,21,20,19,18,17,25,14,23,18,16,13,18,12,19,13,10,8,18,8,11,13,16,11,10,12,8,7,11,4,5,6,8
58540,8768,4773,50542,8,13,27,25,35,39,44,60,50,50,46,48,46,64,59,50,57,62,49,52,54,43,48,43,56,51,48,55,50,60,45,56,53,54,48,47,30,49,39,33,43,49,40,33,32,34,35,30,47,29,35,50,28,35,23,35,39,41,28,28,25,26,33,28,22,28,30,25,19,19,21,22,16,13,30,17,28,18,15,15,17,16,16,11,11,11,16,10,12,16,9,11,8,7,6,6,8,5,7,5,7
58543,8773,4779,50552,13,26,31,24,38,42,40,59,46,50,41,49,52,56,55,45,59,65,44,45,53,47,49,52,56,56,52,51,52,66,38,52,40,52,51,39,32,53,41,30,47,41,39,38,29,31,35,31,41,36,34,35,30,34,31,37,36,31,24,31,28,31,35,25,28,24,29,23,17,19,23,28,17,16,31,16,17,18,18,16,21,14,11,6,15,14,14,12,9,16,8,8,9,10,9,8,13,4,8,6,5
58550,8774,4758,50557,15,28,22,24,39,42,45,51,43,56,44,58,58,43,50,51,56,66,42,45,51,49,43,48,54,53,50,48,62,68,36,51,42,53,51,47,31,55,37,40,41,33,40,43,34,30,35,32,40,37,29,31,38,27,28,31,33,31,33,25,28,30,33,22,22,28,28,25,27,23,29,30,15,20,22,16,17,21,23,12,22,21,12,7,16,19,10,11,13,16,10,13,8,8,14,9,15,4,7,6,5
58556,8776,4758,50561,13,29,21,25,40,49,43,43,39,47,49,56,45,38,54,45,63,66,53,49,62,45,49,42,50,50,58,43,63,65,46,51,34,52,49,46,35,49,36,41,32,39,37,43,38,39,33,37,45,35,36,31,34,39,28,29,30,33,32,30,26,31,32,33,23,26,20,23,23,26,28,27,16,17,21,18,15,23,17,17,18,20,10,8,11,15,8,18,16,12,9,17,8,10,13,8,16,9,8,5,3
58563,8777,4753,50569,11,28,25,24,34,50,39,44,47,60,40,51,52,38,59,46,58,54,53,60,57,40,51,54,44,58,62,34,57,59,50,43,40,42,52,45,43,42,39,43,30,50,53,39,39,35,33,33,47,34,37,31,30,33,28,29,40,29,32,24,25,30,23,30,28,31,23,21,22,25,26,25,15,20,19,22,16,26,21,17,15,20,15,11,12,15,12,18,17,11,13,18,11,7,9,8,11,5,5,6,3
58568,8780,4757,50575,11,24,21,25,35,39,39,41,50,51,30,53,55,49,53,48,62,58,55,61,64,48,55,48,46,68,64,31,58,62,61,41,43,41,43,36,43,41,34,43,35,51,49,35,36,43,35,34,39,29,44,24,33,35,33,27,33,31,28,30,30,27,28,35,26,25,21,24,21,24,18,20,18,24,16,23,19,20,18,16,19,18,18,18,11,15,14,11,15,11,11,15,8,8,11,7,10,8,6,10,5
58575,8781,4748,50582,15,22,27,33,33,44,40,51,62,46,40,60,61,57,59,51,58,51,53,48,58,48,57,48,47,57,55,29,53,58,63,39,44,46,41,31,46,33,31,40,29,52,39,48,38,40,37,31,31,30,37,28,32,38,37,30,29,32,28,38,26,28,22,37,27,24,25,28,23,28,20,21,21,23,19,27,16,19,13,17,21,17,15,18,11,18,16,12,14,6,9,12,9,4,12,13,9,6,7,10,3
58580,8784,4768,50588,13,23,26,34,39,45,37,42,50,44,41,59,45,52,56,50,54,53,60,42,66,49,47,53,44,45,55,41,53,55,68,38,46,40,48,35,44,34,44,43,35,41,40,41,42,33,42,35,38,32,29,32,37,36,37,29,32,37,32,41,27,33,29,31,27,22,25,24,21,27,21,14,18,25,23,25,16,13,11,20,18,18,14,15,11,10,14,11,14,12,12,15,9,3,12,13,6,8,7,10,6
58589,8783,4789,50600,9,24,31,24,34,47,36,49,53,49,51,50,46,56,50,53,56,38,55,54,66,38,50,52,49,35,52,42,49,53,65,44,41,36,46,45,40,41,46,47,38,38,50,48,35,33,35,44,37,31,28,28,37,28,42,27,29,39,32,36,23,36,29,22,24,24,26,25,26,29,25,16,20,23,15,19,23,16,14,21,13,14,13,18,13,10,15,8,11,14,12,16,11,6,11,12,4,8,4,5,9
58591,8789,4812,50609,11,24,29,26,36,47,29,44,57,45,38,46,50,52,51,45,53,43,58,54,64,33,48,61,52,41,49,49,57,55,54,60,41,40,46,34,39,43,61,35,45,38,42,45,35,35,34,42,36,29,34,28,27,29,36,20,36,33,26,28,30,33,24,21,28,28,30,30,24,24,24,14,23,23,21,11,18,22,17,16,17,20,10,20,14,12,9,13,9,13,17,13,8,8,11,9,3,11,3,6,5
58601,8787,4736,50615,6,23,24,22,37,48,31,42,61,50,39,45,45,61,60,59,64,44,63,52,53,41,47,61,58,49,48,49,54,57,64,64,44,46,47,34,46,45,58,27,47,41,44,38,37,36,38,35,24,39,31,29,26,38,32,27,33,34,27,26,34,31,22,23,33,29,32,31,20,21,23,14,29,24,24,18,21,17,19,17,16,20,12,15,15,13,9,7,7,16,14,9,8,9,10,11,4,9,2,7,5
58604,8792,4728,50622,14,24,25,27,35,36,32,42,53,42,43,42,60,56,54,55,61,50,58,54,48,44,53,56,64,50,47,55,48,47,64,58,38,47,41,37,42,51,50,36,46,53,38,40,41,34,33,37,28,36,31,38,29,44,37,30,32,36,26,24,31,32,22,25,32,30,35,23,15,17,22,19,24,25,22,19,20,17,16,21,23,21,12,13,13,15,10,10,15,17,13,8,9,10,7,12,5,7,0,6,9
58612,8792,4728,50625,13,23,25,29,32,39,36,42,59,44,44,47,56,48,59,56,60,43,56,54,58,43,48,44,60,46,47,59,49,52,59,61,34,49,52,40,39,46,37,31,53,47,37,44,36,36,37,34,44,31,31,36,26,42,43,28,35,32,41,29,32,33,23,29,29,27,33,22,15,16,19,12,24,22,19,14,19,16,19,22,24,25,15,11,14,22,13,8,16,9,13,11,8,12,8,17,8,6,3,4,6
58617,8795,4707,50634,12,22,31,38,31,37,35,54,38,49,49,50,62,49,58,41,51,50,48,57,52,47,55,50,49,52,40,57,53,53,57,56,41,55,46,34,45,46,42,45,50,50,34,56,37,29,34,41,44,38,31,31,30,33,32,32,34,33,37,26,37,26,30,34,27,22,30,27,20,19,17,18,24,19,18,17,15,17,19,20,19,20,13,10,15,22,16,9,18,10,16,14,10,12,8,14,5,6,3,5,6
58624,8796,4752,50638,8,16,35,31,31,41,39,50,49,62,55,40,55,51,49,53,48,61,47,67,40,54,62,44,38,50,40,63,48,47,58,54,52,45,50,41,45,45,37,51,39,48,33,48,46,28,36,39,38,31,34,31,35,30,23,31,23,33,38,23,37,28,29,37,27,27,25,24,17,21,19,22,23,24,17,21,20,22,14,13,20,18,14,11,17,15,9,7,10,7,16,12,9,11,9,16,6,6,4,4,7
58630,8798,4785,50644,11,14,33,37,43,41,39,41,45,56,43,43,48,56,51,60,46,55,53,57,48,50,69,48,35,51,44,51,50,41,54,59,50,44,47,37,39,39,43,43,44,43,37,52,46,28,42,43,38,38,32,29,39,30,28,28,29,33,34,17,32,27,24,37,29,33,22,21,22,22,20,14,19,23,20,20,20,23,14,20,20,15,10,10,23,13,10,7,11,9,15,11,7,6,10,13,5,6,4,5,5
58637,8799,4841,50649,9,10,38,32,33,40,37,47,36,66,42,46,47,51,50,54,49,53,51,50,50,53,57,47,32,61,51,57,52,48,62,49,57,39,51,39,40,41,45,36,45,41,29,51,40,38,43,34,34,33,34,24,39,30,26,34,25,31,23,13,31,27,27,25,25,29,21,21,22,14,23,15,16,18,10,29,20,23,15,24,26,20,18,12,19,11,9,9,14,9,13,14,10,3,13,10,5,4,4,9,5
58642,8802,4841,50658,13,16,32,26,46,37,35,40,35,50,62,54,34,62,53,60,41,50,48,54,47,57,41,51,48,56,53,58,63,42,57,52,54,38,51,34,31,52,43,40,39,47,45,37,34,35,35,23,37,34,30,27,38,36,29,36,29,28,22,24,23,23,29,34,22,21,21,24,28,20,18,15,19,18,11,22,20,18,15,17,23,11,19,12,21,19,16,14,13,11,12,10,8,7,10,7,7,8,7,5,4
58646,8806,4774,50665,14,24,28,25,38,36,37,45,44,42,64,56,40,75,54,59,47,45,62,61,56,51,44,51,36,43,48,52,55,43,63,48,55,45,43,37,38,49,56,30,40,42,48,43,38,29,29,23,40,38,28,31,36,30,28,30,31,32,26,26,23,28,33,34,25,24,25,24,27,17,17,21,27,20,19,20,24,16,13,13,18,16,14,14,20,15,13,16,15,11,12,15,8,9,8,9,8,10,6,7,6
58650,8810,4664,50671,17,24,39,32,41,36,39,50,44,47,60,62,46,75,54,44,48,45,59,63,65,60,54,58,49,47,52,57,61,50,60,31,53,40,47,45,44,46,48,29,51,43,43,41,32,33,32,32,47,37,37,39,31,24,20,38,30,29,28,31,25,26,40,33,30,30,25,27,29,21,15,14,25,18,24,20,18,14,13,16,17,19,14,15,13,14,14,14,13,10,6,14,7,11,10,5,12,7,5,9,4
58660,8808,4689,50674,14,21,39,34,33,36,42,37,52,36,54,58,48,61,53,44,51,41,46,58,53,61,45,49,40,38,65,54,58,56,63,40,49,43,48,50,46,48,45,30,43,43,51,43,34,32,31,45,43,36,41,38,31,31,22,30,29,27,25,41,34,26,36,26,32,29,26,22,25,26,22,16,26,23,32,23,22,14,23,16,16,27,14,21,12,11,11,16,13,8,4,17,8,12,12,7,7,5,7,10,5
58664,8812,4798,50682,14,22,34,35,33,33,42,39,44,42,58,48,50,56,50,51,50,35,51,51,57,56,51,50,46,45,60,58,63,48,50,38,50,55,40,40,54,39,49,33,38,44,50,36,36,33,34,39,42,35,38,32,37,26,27,33,31,20,24,36,27,25,28,22,26,23,21,22,29,27,19,22,19,23,23,12,19,15,21,26,13,20,15,20,11,13,15,14,11,9,5,14,5,11,4,7,7,6,7,12,5
58670,8814,4801,50689,7,21,30,33,37,33,32,35,53,43,53,49,53,66,49,52,58,43,61,51,56,50,49,50,55,43,45,57,52,50,40,40,50,54,39,43,55,38,45,42,45,40,49,32,42,38,29,50,38,30,39,32,43,33,34,27,32,24,26,28,27,28,32,18,15,25,25,16,27,30,19,21,23,21,19,15,15,20,16,26,11,19,14,15,14,18,20,12,6,7,7,11,10,9,7,6,6,7,5,11,4
58680,8812,4754,50697,12,13,27,34,34,40,26,43,54,44,60,47,62,64,47,35,57,54,58,57,51,61,54,49,60,50,43,63,56,51,41,55,48,45,39,39,53,41,46,47,45,41,44,29,45,26,20,47,33,37,44,38,37,32,31,28,36,28,22,34,31,26,26,28,23,25,34,17,22,20,20,21,22,20,13,13,19,23,18,25,11,28,18,14,10,16,15,13,9,5,9,11,17,8,5,6,7,7,3,7,7
58687,8813,4755,50705,16,16,25,32,36,41,27,42,51,50,47,50,57,64,41,36,55,49,53,59,46,52,50,45,54,43,45,62,62,51,38,46,47,54,35,41,43,40,48,49,41,40,54,33,54,31,24,38,38,35,37,39,37,28,31,26,34,33,31,31,37,30,29,31,26,27,36,21,20,28,26,15,16,23,13,13,23,25,11,20,16,26,25,14,9,18,17,15,7,6,9,7,11,12,7,7,9,7,7,9,6
58694,8814,4710,50715,13,18,23,33,35,47,33,51,50,58,37,54,55,65,49,33,56,49,47,60,57,50,58,50,53,49,43,61,61,48,47,57,52,54,39,38,43,41,39,50,39,38,43,33,45,35,28,26,42,32,39,33,27,24,39,22,29,38,36,36,35,36,26,31,19,31,32,26,21,27,28,16,18,25,16,23,18,21,14,16,22,23,19,13,12,16,17,14,14,9,11,5,14,11,7,6,9,8,9,6,5
